"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"baseline_30y"
"02/20/2026 23:17:58:214 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"4","0.52","2.81","1.56","1","3.36","1.66","28","684","123","561","0.17982456140350878"
"1","0.52","2.81","1.56","1","3.36","1.66","28","684","119","565","0.1739766081871345"
"9","0.52","2.81","1.56","1","3.36","1.66","26","630","128","502","0.20317460317460317"
"3","0.52","2.81","1.56","1","3.36","1.66","30","664","108","556","0.16265060240963855"
"4","0.52","2.81","1.56","1","3.36","1.66","29","687","126","561","0.18340611353711792"
"10","0.52","2.81","1.56","1","3.36","1.66","21","631","102","529","0.16164817749603805"
"12","0.52","2.81","1.56","1","3.36","1.66","26","663","113","550","0.17043740573152338"
"1","0.52","2.81","1.56","1","3.36","1.66","29","687","118","569","0.1717612809315866"
"5","0.52","2.81","1.56","1","3.36","1.66","26","678","118","560","0.17404129793510326"
"8","0.52","2.81","1.56","1","3.36","1.66","23","654","137","517","0.20948012232415902"
"11","0.52","2.81","1.56","1","3.36","1.66","18","659","110","549","0.1669195751138088"
"7","0.52","2.81","1.56","1","3.36","1.66","18","688","85","603","0.12354651162790697"
"9","0.52","2.81","1.56","1","3.36","1.66","27","629","128","501","0.20349761526232116"
"2","0.52","2.81","1.56","1","3.36","1.66","29","716","148","568","0.20670391061452514"
"4","0.52","2.81","1.56","1","3.36","1.66","30","686","129","557","0.1880466472303207"
"5","0.52","2.81","1.56","1","3.36","1.66","27","674","115","559","0.17062314540059348"
"12","0.52","2.81","1.56","1","3.36","1.66","27","660","112","548","0.1696969696969697"
"14","0.52","2.81","1.56","1","3.36","1.66","0","670","66","604","0.09850746268656717"
"14","0.52","2.81","1.56","1","3.36","1.66","1","665","70","595","0.10526315789473684"
"7","0.52","2.81","1.56","1","3.36","1.66","19","686","88","598","0.1282798833819242"
"9","0.52","2.81","1.56","1","3.36","1.66","28","630","132","498","0.20952380952380953"
"8","0.52","2.81","1.56","1","3.36","1.66","24","656","141","515","0.2149390243902439"
"1","0.52","2.81","1.56","1","3.36","1.66","30","689","120","569","0.1741654571843251"
"14","0.52","2.81","1.56","1","3.36","1.66","2","664","71","593","0.10692771084337349"
"14","0.52","2.81","1.56","1","3.36","1.66","3","656","69","587","0.10518292682926829"
"14","0.52","2.81","1.56","1","3.36","1.66","4","659","71","588","0.10773899848254932"
"14","0.52","2.81","1.56","1","3.36","1.66","5","668","75","593","0.1122754491017964"
"14","0.52","2.81","1.56","1","3.36","1.66","6","658","74","584","0.11246200607902736"
"14","0.52","2.81","1.56","1","3.36","1.66","7","659","75","584","0.11380880121396054"
"6","0.52","2.81","1.56","1","3.36","1.66","21","660","83","577","0.12575757575757576"
"10","0.52","2.81","1.56","1","3.36","1.66","22","625","105","520","0.168"
"11","0.52","2.81","1.56","1","3.36","1.66","19","664","117","547","0.17620481927710843"
"9","0.52","2.81","1.56","1","3.36","1.66","29","631","129","502","0.20443740095087162"
"13","0.52","2.81","1.56","1","3.36","1.66","0","670","73","597","0.10895522388059702"
"14","0.52","2.81","1.56","1","3.36","1.66","8","658","77","581","0.11702127659574468"
"2","0.52","2.81","1.56","1","3.36","1.66","30","719","151","568","0.21001390820584145"
"5","0.52","2.81","1.56","1","3.36","1.66","28","678","116","562","0.1710914454277286"
"8","0.52","2.81","1.56","1","3.36","1.66","25","657","141","516","0.2146118721461187"
"10","0.52","2.81","1.56","1","3.36","1.66","23","624","105","519","0.16826923076923078"
"6","0.52","2.81","1.56","1","3.36","1.66","22","661","85","576","0.12859304084720122"
"14","0.52","2.81","1.56","1","3.36","1.66","9","663","79","584","0.1191553544494721"
"7","0.52","2.81","1.56","1","3.36","1.66","20","693","89","604","0.12842712842712842"
"11","0.52","2.81","1.56","1","3.36","1.66","20","663","121","542","0.18250377073906485"
"15","0.52","2.81","1.56","1","3.36","1.66","0","670","61","609","0.09104477611940298"
"9","0.52","2.81","1.56","1","3.36","1.66","30","634","131","503","0.20662460567823343"
"5","0.52","2.81","1.56","1","3.36","1.66","29","680","119","561","0.175"
"12","0.52","2.81","1.56","1","3.36","1.66","28","656","115","541","0.17530487804878048"
"13","0.52","2.81","1.56","1","3.36","1.66","1","668","74","594","0.11077844311377245"
"8","0.52","2.81","1.56","1","3.36","1.66","26","658","142","516","0.21580547112462006"
"14","0.52","2.81","1.56","1","3.36","1.66","10","660","81","579","0.12272727272727273"
"15","0.52","2.81","1.56","1","3.36","1.66","1","667","62","605","0.09295352323838081"
"6","0.52","2.81","1.56","1","3.36","1.66","23","656","90","566","0.13719512195121952"
"12","0.52","2.81","1.56","1","3.36","1.66","29","659","120","539","0.18209408194233687"
"5","0.52","2.81","1.56","1","3.36","1.66","30","682","123","559","0.18035190615835778"
"7","0.52","2.81","1.56","1","3.36","1.66","21","689","91","598","0.1320754716981132"
"10","0.52","2.81","1.56","1","3.36","1.66","24","624","107","517","0.17147435897435898"
"16","0.52","2.81","1.56","1","3.36","1.66","0","670","76","594","0.11343283582089553"
"8","0.52","2.81","1.56","1","3.36","1.66","27","658","146","512","0.22188449848024316"
"13","0.52","2.81","1.56","1","3.36","1.66","2","666","75","591","0.11261261261261261"
"15","0.52","2.81","1.56","1","3.36","1.66","2","662","63","599","0.09516616314199396"
"14","0.52","2.81","1.56","1","3.36","1.66","11","654","84","570","0.12844036697247707"
"11","0.52","2.81","1.56","1","3.36","1.66","21","669","126","543","0.18834080717488788"
"12","0.52","2.81","1.56","1","3.36","1.66","30","654","122","532","0.18654434250764526"
"10","0.52","2.81","1.56","1","3.36","1.66","25","625","110","515","0.176"
"13","0.52","2.81","1.56","1","3.36","1.66","3","667","77","590","0.11544227886056972"
"8","0.52","2.81","1.56","1","3.36","1.66","28","650","150","500","0.23076923076923078"
"14","0.52","2.81","1.56","1","3.36","1.66","12","654","86","568","0.13149847094801223"
"10","0.52","2.81","1.56","1","3.36","1.66","26","623","114","509","0.18298555377207062"
"8","0.52","2.81","1.56","1","3.36","1.66","29","650","155","495","0.23846153846153847"
"14","0.52","2.81","1.56","1","3.36","1.66","13","650","88","562","0.13538461538461538"
"16","0.52","2.81","1.56","1","3.36","1.66","1","663","80","583","0.12066365007541478"
"17","0.52","2.81","1.56","1","3.36","1.66","0","670","67","603","0.1"
"13","0.52","2.81","1.56","1","3.36","1.66","4","675","80","595","0.11851851851851852"
"6","0.52","2.81","1.56","1","3.36","1.66","24","653","91","562","0.13935681470137826"
"11","0.52","2.81","1.56","1","3.36","1.66","22","666","129","537","0.19369369369369369"
"10","0.52","2.81","1.56","1","3.36","1.66","27","615","112","503","0.1821138211382114"
"7","0.52","2.81","1.56","1","3.36","1.66","22","697","94","603","0.13486370157819225"
"15","0.52","2.81","1.56","1","3.36","1.66","3","660","65","595","0.09848484848484848"
"8","0.52","2.81","1.56","1","3.36","1.66","30","647","155","492","0.23956723338485317"
"19","0.52","2.81","1.56","1","3.36","1.66","0","670","61","609","0.09104477611940298"
"14","0.52","2.81","1.56","1","3.36","1.66","14","652","88","564","0.13496932515337423"
"17","0.52","2.81","1.56","1","3.36","1.66","1","662","69","593","0.1042296072507553"
"13","0.52","2.81","1.56","1","3.36","1.66","5","682","80","602","0.11730205278592376"
"16","0.52","2.81","1.56","1","3.36","1.66","2","657","81","576","0.1232876712328767"
"18","0.52","2.81","1.56","1","3.36","1.66","0","670","60","610","0.08955223880597014"
"6","0.52","2.81","1.56","1","3.36","1.66","25","659","95","564","0.1441578148710167"
"15","0.52","2.81","1.56","1","3.36","1.66","4","661","67","594","0.10136157337367625"
"10","0.52","2.81","1.56","1","3.36","1.66","28","610","112","498","0.18360655737704917"
"7","0.52","2.81","1.56","1","3.36","1.66","23","699","99","600","0.14163090128755365"
"11","0.52","2.81","1.56","1","3.36","1.66","23","666","129","537","0.19369369369369369"
"14","0.52","2.81","1.56","1","3.36","1.66","15","645","89","556","0.13798449612403102"
"19","0.52","2.81","1.56","1","3.36","1.66","1","671","63","608","0.09388971684053651"
"13","0.52","2.81","1.56","1","3.36","1.66","6","681","84","597","0.12334801762114538"
"15","0.52","2.81","1.56","1","3.36","1.66","5","655","66","589","0.10076335877862595"
"17","0.52","2.81","1.56","1","3.36","1.66","2","660","71","589","0.10757575757575757"
"18","0.52","2.81","1.56","1","3.36","1.66","1","659","61","598","0.09256449165402124"
"16","0.52","2.81","1.56","1","3.36","1.66","3","659","85","574","0.12898330804248861"
"6","0.52","2.81","1.56","1","3.36","1.66","26","652","98","554","0.15030674846625766"
"14","0.52","2.81","1.56","1","3.36","1.66","16","644","92","552","0.14285714285714285"
"20","0.52","2.81","1.56","1","3.36","1.66","0","670","57","613","0.08507462686567165"
"7","0.52","2.81","1.56","1","3.36","1.66","24","700","103","597","0.14714285714285713"
"19","0.52","2.81","1.56","1","3.36","1.66","2","670","64","606","0.0955223880597015"
"11","0.52","2.81","1.56","1","3.36","1.66","24","654","128","526","0.19571865443425077"
"18","0.52","2.81","1.56","1","3.36","1.66","2","655","63","592","0.09618320610687023"
"10","0.52","2.81","1.56","1","3.36","1.66","29","611","115","496","0.18821603927986907"
"11","0.52","2.81","1.56","1","3.36","1.66","25","653","131","522","0.2006125574272588"
"16","0.52","2.81","1.56","1","3.36","1.66","4","659","87","572","0.13201820940819423"
"13","0.52","2.81","1.56","1","3.36","1.66","7","681","86","595","0.1262848751835536"
"20","0.52","2.81","1.56","1","3.36","1.66","1","672","60","612","0.08928571428571429"
"18","0.52","2.81","1.56","1","3.36","1.66","3","654","66","588","0.10091743119266056"
"17","0.52","2.81","1.56","1","3.36","1.66","3","659","69","590","0.1047040971168437"
"14","0.52","2.81","1.56","1","3.36","1.66","17","642","92","550","0.14330218068535824"
"15","0.52","2.81","1.56","1","3.36","1.66","6","662","67","595","0.10120845921450151"
"13","0.52","2.81","1.56","1","3.36","1.66","8","684","93","591","0.13596491228070176"
"6","0.52","2.81","1.56","1","3.36","1.66","27","649","102","547","0.15716486902927582"
"7","0.52","2.81","1.56","1","3.36","1.66","25","698","106","592","0.1518624641833811"
"18","0.52","2.81","1.56","1","3.36","1.66","4","653","67","586","0.10260336906584992"
"14","0.52","2.81","1.56","1","3.36","1.66","18","638","93","545","0.14576802507836992"
"10","0.52","2.81","1.56","1","3.36","1.66","30","608","120","488","0.19736842105263158"
"11","0.52","2.81","1.56","1","3.36","1.66","26","649","133","516","0.2049306625577812"
"17","0.52","2.81","1.56","1","3.36","1.66","4","661","70","591","0.1059001512859304"
"13","0.52","2.81","1.56","1","3.36","1.66","9","685","94","591","0.13722627737226278"
"15","0.52","2.81","1.56","1","3.36","1.66","7","655","69","586","0.10534351145038168"
"18","0.52","2.81","1.56","1","3.36","1.66","5","655","70","585","0.10687022900763359"
"19","0.52","2.81","1.56","1","3.36","1.66","3","667","67","600","0.10044977511244378"
"7","0.52","2.81","1.56","1","3.36","1.66","26","697","109","588","0.1563845050215208"
"6","0.52","2.81","1.56","1","3.36","1.66","28","655","106","549","0.1618320610687023"
"16","0.52","2.81","1.56","1","3.36","1.66","5","659","90","569","0.13657056145675264"
"20","0.52","2.81","1.56","1","3.36","1.66","2","675","59","616","0.0874074074074074"
"15","0.52","2.81","1.56","1","3.36","1.66","8","664","74","590","0.11144578313253012"
"17","0.52","2.81","1.56","1","3.36","1.66","5","661","74","587","0.11195158850226929"
"14","0.52","2.81","1.56","1","3.36","1.66","19","639","91","548","0.14241001564945227"
"13","0.52","2.81","1.56","1","3.36","1.66","10","687","95","592","0.13828238719068414"
"11","0.52","2.81","1.56","1","3.36","1.66","27","649","135","514","0.20801232665639446"
"18","0.52","2.81","1.56","1","3.36","1.66","6","657","73","584","0.1111111111111111"
"19","0.52","2.81","1.56","1","3.36","1.66","4","667","68","599","0.10194902548725637"
"15","0.52","2.81","1.56","1","3.36","1.66","9","662","77","585","0.1163141993957704"
"16","0.52","2.81","1.56","1","3.36","1.66","6","661","94","567","0.1422087745839637"
"7","0.52","2.81","1.56","1","3.36","1.66","27","698","112","586","0.16045845272206305"
"6","0.52","2.81","1.56","1","3.36","1.66","29","649","109","540","0.1679506933744222"
"13","0.52","2.81","1.56","1","3.36","1.66","11","690","98","592","0.14202898550724638"
"19","0.52","2.81","1.56","1","3.36","1.66","5","670","69","601","0.10298507462686567"
"13","0.52","2.81","1.56","1","3.36","1.66","12","686","96","590","0.13994169096209913"
"19","0.52","2.81","1.56","1","3.36","1.66","6","665","72","593","0.10827067669172932"
"13","0.52","2.81","1.56","1","3.36","1.66","13","686","97","589","0.141399416909621"
"19","0.52","2.81","1.56","1","3.36","1.66","7","661","72","589","0.10892586989409984"
"13","0.52","2.81","1.56","1","3.36","1.66","14","690","97","593","0.14057971014492754"
"19","0.52","2.81","1.56","1","3.36","1.66","8","661","72","589","0.10892586989409984"
"13","0.52","2.81","1.56","1","3.36","1.66","15","680","96","584","0.1411764705882353"
"20","0.52","2.81","1.56","1","3.36","1.66","3","675","59","616","0.0874074074074074"
"7","0.52","2.81","1.56","1","3.36","1.66","28","693","111","582","0.16017316017316016"
"15","0.52","2.81","1.56","1","3.36","1.66","10","663","79","584","0.1191553544494721"
"19","0.52","2.81","1.56","1","3.36","1.66","9","666","75","591","0.11261261261261261"
"16","0.52","2.81","1.56","1","3.36","1.66","7","660","94","566","0.14242424242424243"
"15","0.52","2.81","1.56","1","3.36","1.66","11","668","80","588","0.11976047904191617"
"15","0.52","2.81","1.56","1","3.36","1.66","12","664","82","582","0.12349397590361445"
"18","0.52","2.81","1.56","1","3.36","1.66","7","660","76","584","0.11515151515151516"
"14","0.52","2.81","1.56","1","3.36","1.66","20","636","92","544","0.14465408805031446"
"13","0.52","2.81","1.56","1","3.36","1.66","16","683","98","585","0.14348462664714495"
"15","0.52","2.81","1.56","1","3.36","1.66","13","661","85","576","0.12859304084720122"
"19","0.52","2.81","1.56","1","3.36","1.66","10","669","77","592","0.11509715994020926"
"11","0.52","2.81","1.56","1","3.36","1.66","28","650","140","510","0.2153846153846154"
"16","0.52","2.81","1.56","1","3.36","1.66","8","658","93","565","0.1413373860182371"
"20","0.52","2.81","1.56","1","3.36","1.66","4","667","62","605","0.09295352323838081"
"6","0.52","2.81","1.56","1","3.36","1.66","30","646","110","536","0.17027863777089783"
"7","0.52","2.81","1.56","1","3.36","1.66","29","689","116","573","0.1683599419448476"
"14","0.52","2.81","1.56","1","3.36","1.66","21","638","95","543","0.14890282131661442"
"17","0.52","2.81","1.56","1","3.36","1.66","6","667","78","589","0.11694152923538231"
"13","0.52","2.81","1.56","1","3.36","1.66","17","689","98","591","0.14223512336719885"
"15","0.52","2.81","1.56","1","3.36","1.66","14","659","84","575","0.1274658573596358"
"14","0.52","2.81","1.56","1","3.36","1.66","22","639","99","540","0.15492957746478872"
"21","0.52","2.81","1.56","1","3.36","1.66","0","670","69","601","0.10298507462686567"
"19","0.52","2.81","1.56","1","3.36","1.66","11","667","81","586","0.12143928035982009"
"11","0.52","2.81","1.56","1","3.36","1.66","29","652","144","508","0.22085889570552147"
"20","0.52","2.81","1.56","1","3.36","1.66","5","668","62","606","0.09281437125748503"
"18","0.52","2.81","1.56","1","3.36","1.66","8","669","81","588","0.1210762331838565"
"16","0.52","2.81","1.56","1","3.36","1.66","9","656","91","565","0.13871951219512196"
"7","0.52","2.81","1.56","1","3.36","1.66","30","694","118","576","0.17002881844380405"
"17","0.52","2.81","1.56","1","3.36","1.66","7","665","81","584","0.12180451127819548"
"15","0.52","2.81","1.56","1","3.36","1.66","15","658","84","574","0.1276595744680851"
"21","0.52","2.81","1.56","1","3.36","1.66","1","664","70","594","0.10542168674698796"
"14","0.52","2.81","1.56","1","3.36","1.66","23","635","97","538","0.15275590551181104"
"16","0.52","2.81","1.56","1","3.36","1.66","10","662","92","570","0.13897280966767372"
"17","0.52","2.81","1.56","1","3.36","1.66","8","661","82","579","0.12405446293494705"
"19","0.52","2.81","1.56","1","3.36","1.66","12","671","84","587","0.12518628912071536"
"17","0.52","2.81","1.56","1","3.36","1.66","9","660","81","579","0.12272727272727273"
"19","0.52","2.81","1.56","1","3.36","1.66","13","668","85","583","0.12724550898203593"
"16","0.52","2.81","1.56","1","3.36","1.66","11","669","94","575","0.14050822122571002"
"13","0.52","2.81","1.56","1","3.36","1.66","18","686","101","585","0.14723032069970846"
"11","0.52","2.81","1.56","1","3.36","1.66","30","651","148","503","0.22734254992319508"
"20","0.52","2.81","1.56","1","3.36","1.66","6","670","65","605","0.09701492537313433"
"15","0.52","2.81","1.56","1","3.36","1.66","16","657","84","573","0.1278538812785388"
"16","0.52","2.81","1.56","1","3.36","1.66","12","671","92","579","0.13710879284649777"
"17","0.52","2.81","1.56","1","3.36","1.66","10","660","85","575","0.12878787878787878"
"18","0.52","2.81","1.56","1","3.36","1.66","9","667","84","583","0.12593703148425786"
"14","0.52","2.81","1.56","1","3.36","1.66","24","634","98","536","0.15457413249211358"
"15","0.52","2.81","1.56","1","3.36","1.66","17","663","86","577","0.1297134238310709"
"19","0.52","2.81","1.56","1","3.36","1.66","14","673","89","584","0.13224368499257058"
"16","0.52","2.81","1.56","1","3.36","1.66","13","666","91","575","0.13663663663663664"
"20","0.52","2.81","1.56","1","3.36","1.66","7","674","68","606","0.10089020771513353"
"17","0.52","2.81","1.56","1","3.36","1.66","11","664","88","576","0.13253012048192772"
"21","0.52","2.81","1.56","1","3.36","1.66","2","664","71","593","0.10692771084337349"
"14","0.52","2.81","1.56","1","3.36","1.66","25","633","102","531","0.16113744075829384"
"13","0.52","2.81","1.56","1","3.36","1.66","19","685","102","583","0.14890510948905109"
"15","0.52","2.81","1.56","1","3.36","1.66","18","657","89","568","0.1354642313546423"
"23","0.52","2.81","1.56","1","3.36","1.66","0","670","80","590","0.11940298507462686"
"22","0.52","2.81","1.56","1","3.36","1.66","0","670","68","602","0.10149253731343283"
"19","0.52","2.81","1.56","1","3.36","1.66","15","677","91","586","0.1344165435745938"
"16","0.52","2.81","1.56","1","3.36","1.66","14","667","91","576","0.136431784107946"
"20","0.52","2.81","1.56","1","3.36","1.66","8","679","73","606","0.10751104565537556"
"17","0.52","2.81","1.56","1","3.36","1.66","12","667","90","577","0.13493253373313344"
"18","0.52","2.81","1.56","1","3.36","1.66","10","664","87","577","0.13102409638554216"
"21","0.52","2.81","1.56","1","3.36","1.66","3","662","72","590","0.10876132930513595"
"14","0.52","2.81","1.56","1","3.36","1.66","26","630","102","528","0.1619047619047619"
"20","0.52","2.81","1.56","1","3.36","1.66","9","682","76","606","0.11143695014662756"
"16","0.52","2.81","1.56","1","3.36","1.66","15","672","91","581","0.13541666666666666"
"14","0.52","2.81","1.56","1","3.36","1.66","27","631","104","527","0.1648177496038035"
"20","0.52","2.81","1.56","1","3.36","1.66","10","688","80","608","0.11627906976744186"
"14","0.52","2.81","1.56","1","3.36","1.66","28","625","101","524","0.1616"
"16","0.52","2.81","1.56","1","3.36","1.66","16","664","90","574","0.1355421686746988"
"20","0.52","2.81","1.56","1","3.36","1.66","11","686","79","607","0.1151603498542274"
