"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"high_inflow_share_30y"
"02/20/2026 23:18:46:501 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"91","0.7","2.81","1.56","1","3.36","1.66","6","666","71","595","0.1066066066066066"
"92","0.7","2.81","1.56","1","3.36","1.66","17","684","113","571","0.1652046783625731"
"87","0.7","2.81","1.56","1","3.36","1.66","11","656","101","555","0.15396341463414634"
"84","0.7","2.81","1.56","1","3.36","1.66","27","608","125","483","0.20559210526315788"
"90","0.7","2.81","1.56","1","3.36","1.66","9","691","111","580","0.16063675832127353"
"85","0.7","2.81","1.56","1","3.36","1.66","25","685","151","534","0.22043795620437956"
"86","0.7","2.81","1.56","1","3.36","1.66","25","628","119","509","0.18949044585987262"
"83","0.7","2.81","1.56","1","3.36","1.66","23","669","125","544","0.18684603886397608"
"81","0.7","2.81","1.56","1","3.36","1.66","25","718","150","568","0.20891364902506965"
"93","0.7","2.81","1.56","1","3.36","1.66","0","670","68","602","0.10149253731343283"
"89","0.7","2.81","1.56","1","3.36","1.66","14","661","102","559","0.15431164901664146"
"92","0.7","2.81","1.56","1","3.36","1.66","18","684","118","566","0.17251461988304093"
"84","0.7","2.81","1.56","1","3.36","1.66","28","608","128","480","0.21052631578947367"
"90","0.7","2.81","1.56","1","3.36","1.66","10","693","113","580","0.16305916305916307"
"86","0.7","2.81","1.56","1","3.36","1.66","26","622","120","502","0.19292604501607716"
"81","0.7","2.81","1.56","1","3.36","1.66","26","716","152","564","0.2122905027932961"
"83","0.7","2.81","1.56","1","3.36","1.66","24","665","127","538","0.19097744360902255"
"89","0.7","2.81","1.56","1","3.36","1.66","15","653","103","550","0.15773353751914243"
"93","0.7","2.81","1.56","1","3.36","1.66","1","662","68","594","0.1027190332326284"
"92","0.7","2.81","1.56","1","3.36","1.66","19","682","122","560","0.17888563049853373"
"84","0.7","2.81","1.56","1","3.36","1.66","29","612","133","479","0.2173202614379085"
"90","0.7","2.81","1.56","1","3.36","1.66","11","698","119","579","0.17048710601719197"
"89","0.7","2.81","1.56","1","3.36","1.66","16","656","108","548","0.16463414634146342"
"86","0.7","2.81","1.56","1","3.36","1.66","27","617","121","496","0.19611021069692058"
"93","0.7","2.81","1.56","1","3.36","1.66","2","666","70","596","0.10510510510510511"
"92","0.7","2.81","1.56","1","3.36","1.66","20","680","130","550","0.19117647058823528"
"84","0.7","2.81","1.56","1","3.36","1.66","30","609","136","473","0.2233169129720854"
"90","0.7","2.81","1.56","1","3.36","1.66","12","704","123","581","0.1747159090909091"
"92","0.7","2.81","1.56","1","3.36","1.66","21","682","132","550","0.1935483870967742"
"93","0.7","2.81","1.56","1","3.36","1.66","3","668","72","596","0.10778443113772455"
"90","0.7","2.81","1.56","1","3.36","1.66","13","707","126","581","0.1782178217821782"
"92","0.7","2.81","1.56","1","3.36","1.66","22","684","136","548","0.19883040935672514"
"90","0.7","2.81","1.56","1","3.36","1.66","14","713","130","583","0.182328190743338"
"90","0.7","2.81","1.56","1","3.36","1.66","15","716","134","582","0.1871508379888268"
"87","0.7","2.81","1.56","1","3.36","1.66","12","658","107","551","0.16261398176291794"
"86","0.7","2.81","1.56","1","3.36","1.66","28","619","124","495","0.20032310177705978"
"88","0.7","2.81","1.56","1","3.36","1.66","16","656","104","552","0.15853658536585366"
"89","0.7","2.81","1.56","1","3.36","1.66","17","659","115","544","0.17450682852807284"
"91","0.7","2.81","1.56","1","3.36","1.66","7","662","70","592","0.10574018126888217"
"81","0.7","2.81","1.56","1","3.36","1.66","27","714","155","559","0.21708683473389356"
"89","0.7","2.81","1.56","1","3.36","1.66","18","660","115","545","0.17424242424242425"
"87","0.7","2.81","1.56","1","3.36","1.66","13","664","111","553","0.16716867469879518"
"93","0.7","2.81","1.56","1","3.36","1.66","4","661","74","587","0.11195158850226929"
"94","0.7","2.81","1.56","1","3.36","1.66","0","670","78","592","0.11641791044776119"
"85","0.7","2.81","1.56","1","3.36","1.66","26","685","152","533","0.22189781021897811"
"90","0.7","2.81","1.56","1","3.36","1.66","16","716","134","582","0.1871508379888268"
"88","0.7","2.81","1.56","1","3.36","1.66","17","661","109","552","0.1649016641452345"
"83","0.7","2.81","1.56","1","3.36","1.66","25","669","130","539","0.19431988041853512"
"86","0.7","2.81","1.56","1","3.36","1.66","29","612","121","491","0.1977124183006536"
"87","0.7","2.81","1.56","1","3.36","1.66","14","665","113","552","0.1699248120300752"
"91","0.7","2.81","1.56","1","3.36","1.66","8","664","73","591","0.10993975903614457"
"89","0.7","2.81","1.56","1","3.36","1.66","19","662","118","544","0.1782477341389728"
"93","0.7","2.81","1.56","1","3.36","1.66","5","665","78","587","0.11729323308270677"
"92","0.7","2.81","1.56","1","3.36","1.66","23","682","138","544","0.20234604105571846"
"90","0.7","2.81","1.56","1","3.36","1.66","17","713","137","576","0.19214586255259467"
"86","0.7","2.81","1.56","1","3.36","1.66","30","618","123","495","0.19902912621359223"
"83","0.7","2.81","1.56","1","3.36","1.66","26","671","134","537","0.19970193740685543"
"88","0.7","2.81","1.56","1","3.36","1.66","18","662","114","548","0.17220543806646527"
"94","0.7","2.81","1.56","1","3.36","1.66","1","663","81","582","0.12217194570135746"
"81","0.7","2.81","1.56","1","3.36","1.66","28","717","156","561","0.2175732217573222"
"87","0.7","2.81","1.56","1","3.36","1.66","15","665","115","550","0.17293233082706766"
"91","0.7","2.81","1.56","1","3.36","1.66","9","661","77","584","0.11649016641452345"
"92","0.7","2.81","1.56","1","3.36","1.66","24","682","140","542","0.20527859237536658"
"93","0.7","2.81","1.56","1","3.36","1.66","6","665","81","584","0.12180451127819548"
"90","0.7","2.81","1.56","1","3.36","1.66","18","719","143","576","0.19888734353268428"
"94","0.7","2.81","1.56","1","3.36","1.66","2","665","84","581","0.12631578947368421"
"83","0.7","2.81","1.56","1","3.36","1.66","27","675","137","538","0.20296296296296296"
"88","0.7","2.81","1.56","1","3.36","1.66","19","663","119","544","0.1794871794871795"
"87","0.7","2.81","1.56","1","3.36","1.66","16","668","118","550","0.17664670658682635"
"91","0.7","2.81","1.56","1","3.36","1.66","10","663","81","582","0.12217194570135746"
"92","0.7","2.81","1.56","1","3.36","1.66","25","681","139","542","0.20411160058737152"
"93","0.7","2.81","1.56","1","3.36","1.66","7","666","86","580","0.12912912912912913"
"90","0.7","2.81","1.56","1","3.36","1.66","19","724","144","580","0.19889502762430938"
"94","0.7","2.81","1.56","1","3.36","1.66","3","660","81","579","0.12272727272727273"
"91","0.7","2.81","1.56","1","3.36","1.66","11","660","81","579","0.12272727272727273"
"87","0.7","2.81","1.56","1","3.36","1.66","17","666","122","544","0.1831831831831832"
"88","0.7","2.81","1.56","1","3.36","1.66","20","662","122","540","0.18429003021148035"
"92","0.7","2.81","1.56","1","3.36","1.66","26","676","143","533","0.21153846153846154"
"93","0.7","2.81","1.56","1","3.36","1.66","8","667","89","578","0.13343328335832083"
"94","0.7","2.81","1.56","1","3.36","1.66","4","658","84","574","0.1276595744680851"
"90","0.7","2.81","1.56","1","3.36","1.66","20","727","150","577","0.2063273727647868"
"91","0.7","2.81","1.56","1","3.36","1.66","12","659","83","576","0.125948406676783"
"88","0.7","2.81","1.56","1","3.36","1.66","21","659","124","535","0.18816388467374812"
"92","0.7","2.81","1.56","1","3.36","1.66","27","677","149","528","0.22008862629246675"
"93","0.7","2.81","1.56","1","3.36","1.66","9","666","91","575","0.13663663663663664"
"94","0.7","2.81","1.56","1","3.36","1.66","5","659","86","573","0.13050075872534142"
"91","0.7","2.81","1.56","1","3.36","1.66","13","657","89","568","0.1354642313546423"
"88","0.7","2.81","1.56","1","3.36","1.66","22","655","126","529","0.19236641221374046"
"90","0.7","2.81","1.56","1","3.36","1.66","21","732","155","577","0.21174863387978143"
"92","0.7","2.81","1.56","1","3.36","1.66","28","671","153","518","0.22801788375558868"
"93","0.7","2.81","1.56","1","3.36","1.66","10","660","93","567","0.1409090909090909"
"91","0.7","2.81","1.56","1","3.36","1.66","14","657","92","565","0.1400304414003044"
"88","0.7","2.81","1.56","1","3.36","1.66","23","655","129","526","0.1969465648854962"
"90","0.7","2.81","1.56","1","3.36","1.66","22","737","157","580","0.2130257801899593"
"92","0.7","2.81","1.56","1","3.36","1.66","29","673","160","513","0.237741456166419"
"85","0.7","2.81","1.56","1","3.36","1.66","27","679","152","527","0.22385861561119294"
"95","0.7","2.81","1.56","1","3.36","1.66","0","670","67","603","0.1"
"88","0.7","2.81","1.56","1","3.36","1.66","24","662","131","531","0.19788519637462235"
"89","0.7","2.81","1.56","1","3.36","1.66","20","658","119","539","0.18085106382978725"
"94","0.7","2.81","1.56","1","3.36","1.66","6","659","86","573","0.13050075872534142"
"93","0.7","2.81","1.56","1","3.36","1.66","11","667","98","569","0.1469265367316342"
"87","0.7","2.81","1.56","1","3.36","1.66","18","671","124","547","0.18479880774962743"
"91","0.7","2.81","1.56","1","3.36","1.66","15","648","94","554","0.14506172839506173"
"81","0.7","2.81","1.56","1","3.36","1.66","29","712","159","553","0.22331460674157302"
"90","0.7","2.81","1.56","1","3.36","1.66","23","738","161","577","0.2181571815718157"
"92","0.7","2.81","1.56","1","3.36","1.66","30","681","163","518","0.2393538913362702"
"95","0.7","2.81","1.56","1","3.36","1.66","1","666","69","597","0.1036036036036036"
"89","0.7","2.81","1.56","1","3.36","1.66","21","658","124","534","0.1884498480243161"
"85","0.7","2.81","1.56","1","3.36","1.66","28","678","158","520","0.23303834808259588"
"87","0.7","2.81","1.56","1","3.36","1.66","19","671","129","542","0.19225037257824143"
"93","0.7","2.81","1.56","1","3.36","1.66","12","663","100","563","0.15082956259426847"
"88","0.7","2.81","1.56","1","3.36","1.66","25","656","131","525","0.19969512195121952"
"81","0.7","2.81","1.56","1","3.36","1.66","30","717","161","556","0.22454672245467225"
"90","0.7","2.81","1.56","1","3.36","1.66","24","727","162","565","0.22283356258596973"
"95","0.7","2.81","1.56","1","3.36","1.66","2","653","70","583","0.10719754977029096"
"87","0.7","2.81","1.56","1","3.36","1.66","20","674","134","540","0.19881305637982197"
"89","0.7","2.81","1.56","1","3.36","1.66","22","658","125","533","0.1899696048632219"
"93","0.7","2.81","1.56","1","3.36","1.66","13","668","102","566","0.15269461077844312"
"85","0.7","2.81","1.56","1","3.36","1.66","29","682","163","519","0.23900293255131966"
"90","0.7","2.81","1.56","1","3.36","1.66","25","722","165","557","0.22853185595567868"
"95","0.7","2.81","1.56","1","3.36","1.66","3","658","71","587","0.10790273556231003"
"89","0.7","2.81","1.56","1","3.36","1.66","23","655","128","527","0.19541984732824427"
"87","0.7","2.81","1.56","1","3.36","1.66","21","671","135","536","0.20119225037257824"
"93","0.7","2.81","1.56","1","3.36","1.66","14","668","105","563","0.15718562874251496"
"85","0.7","2.81","1.56","1","3.36","1.66","30","681","167","514","0.24522760646108663"
"90","0.7","2.81","1.56","1","3.36","1.66","26","728","166","562","0.22802197802197802"
"95","0.7","2.81","1.56","1","3.36","1.66","4","654","74","580","0.11314984709480122"
"89","0.7","2.81","1.56","1","3.36","1.66","24","650","131","519","0.20153846153846153"
"93","0.7","2.81","1.56","1","3.36","1.66","15","670","106","564","0.1582089552238806"
"89","0.7","2.81","1.56","1","3.36","1.66","25","645","137","508","0.2124031007751938"
"90","0.7","2.81","1.56","1","3.36","1.66","27","734","172","562","0.23433242506811988"
"93","0.7","2.81","1.56","1","3.36","1.66","16","669","108","561","0.16143497757847533"
"89","0.7","2.81","1.56","1","3.36","1.66","26","637","139","498","0.21821036106750394"
"90","0.7","2.81","1.56","1","3.36","1.66","28","738","177","561","0.23983739837398374"
"93","0.7","2.81","1.56","1","3.36","1.66","17","671","112","559","0.16691505216095381"
"89","0.7","2.81","1.56","1","3.36","1.66","27","634","141","493","0.222397476340694"
"90","0.7","2.81","1.56","1","3.36","1.66","29","735","181","554","0.24625850340136055"
"89","0.7","2.81","1.56","1","3.36","1.66","28","626","136","490","0.21725239616613418"
"93","0.7","2.81","1.56","1","3.36","1.66","18","674","115","559","0.17062314540059348"
"90","0.7","2.81","1.56","1","3.36","1.66","30","742","188","554","0.25336927223719674"
"93","0.7","2.81","1.56","1","3.36","1.66","19","677","119","558","0.1757754800590842"
"97","0.7","2.81","1.56","1","3.36","1.66","0","670","61","609","0.09104477611940298"
"87","0.7","2.81","1.56","1","3.36","1.66","22","670","139","531","0.20746268656716418"
"94","0.7","2.81","1.56","1","3.36","1.66","7","664","86","578","0.12951807228915663"
"95","0.7","2.81","1.56","1","3.36","1.66","5","661","78","583","0.11800302571860817"
"93","0.7","2.81","1.56","1","3.36","1.66","20","676","121","555","0.17899408284023668"
"89","0.7","2.81","1.56","1","3.36","1.66","29","628","139","489","0.2213375796178344"
"99","0.7","2.81","1.56","1","3.36","1.66","0","670","66","604","0.09850746268656717"
"98","0.7","2.81","1.56","1","3.36","1.66","0","670","69","601","0.10298507462686567"
"96","0.7","2.81","1.56","1","3.36","1.66","0","670","61","609","0.09104477611940298"
"91","0.7","2.81","1.56","1","3.36","1.66","16","651","97","554","0.1490015360983103"
"87","0.7","2.81","1.56","1","3.36","1.66","23","668","139","529","0.20808383233532934"
"88","0.7","2.81","1.56","1","3.36","1.66","26","657","134","523","0.2039573820395738"
"97","0.7","2.81","1.56","1","3.36","1.66","1","662","62","600","0.09365558912386707"
"95","0.7","2.81","1.56","1","3.36","1.66","6","659","78","581","0.11836115326251896"
"94","0.7","2.81","1.56","1","3.36","1.66","8","660","88","572","0.13333333333333333"
"89","0.7","2.81","1.56","1","3.36","1.66","30","625","139","486","0.2224"
"93","0.7","2.81","1.56","1","3.36","1.66","21","682","121","561","0.1774193548387097"
"99","0.7","2.81","1.56","1","3.36","1.66","1","671","68","603","0.10134128166915052"
"96","0.7","2.81","1.56","1","3.36","1.66","1","670","63","607","0.09402985074626866"
"98","0.7","2.81","1.56","1","3.36","1.66","1","668","73","595","0.1092814371257485"
"91","0.7","2.81","1.56","1","3.36","1.66","17","653","98","555","0.15007656967840735"
"87","0.7","2.81","1.56","1","3.36","1.66","24","665","142","523","0.21353383458646616"
"94","0.7","2.81","1.56","1","3.36","1.66","9","659","90","569","0.13657056145675264"
"97","0.7","2.81","1.56","1","3.36","1.66","2","667","66","601","0.09895052473763119"
"95","0.7","2.81","1.56","1","3.36","1.66","7","656","79","577","0.12042682926829268"
"96","0.7","2.81","1.56","1","3.36","1.66","2","666","65","601","0.09759759759759759"
"93","0.7","2.81","1.56","1","3.36","1.66","22","682","122","560","0.17888563049853373"
"91","0.7","2.81","1.56","1","3.36","1.66","18","653","104","549","0.15926493108728942"
"87","0.7","2.81","1.56","1","3.36","1.66","25","664","146","518","0.21987951807228914"
"95","0.7","2.81","1.56","1","3.36","1.66","8","663","82","581","0.12368024132730016"
"96","0.7","2.81","1.56","1","3.36","1.66","3","661","70","591","0.1059001512859304"
"94","0.7","2.81","1.56","1","3.36","1.66","10","660","94","566","0.14242424242424243"
"97","0.7","2.81","1.56","1","3.36","1.66","3","663","64","599","0.09653092006033183"
"93","0.7","2.81","1.56","1","3.36","1.66","23","685","123","562","0.17956204379562044"
"91","0.7","2.81","1.56","1","3.36","1.66","19","646","108","538","0.16718266253869968"
"87","0.7","2.81","1.56","1","3.36","1.66","26","662","150","512","0.22658610271903323"
"96","0.7","2.81","1.56","1","3.36","1.66","4","658","71","587","0.10790273556231003"
"94","0.7","2.81","1.56","1","3.36","1.66","11","660","96","564","0.14545454545454545"
"95","0.7","2.81","1.56","1","3.36","1.66","9","667","83","584","0.12443778110944528"
"97","0.7","2.81","1.56","1","3.36","1.66","4","657","70","587","0.106544901065449"
"93","0.7","2.81","1.56","1","3.36","1.66","24","687","125","562","0.1819505094614265"
"91","0.7","2.81","1.56","1","3.36","1.66","20","644","106","538","0.16459627329192547"
"96","0.7","2.81","1.56","1","3.36","1.66","5","657","75","582","0.1141552511415525"
"87","0.7","2.81","1.56","1","3.36","1.66","27","667","154","513","0.23088455772113944"
"94","0.7","2.81","1.56","1","3.36","1.66","12","661","100","561","0.15128593040847202"
"96","0.7","2.81","1.56","1","3.36","1.66","6","653","77","576","0.11791730474732007"
"98","0.7","2.81","1.56","1","3.36","1.66","2","665","73","592","0.10977443609022557"
"93","0.7","2.81","1.56","1","3.36","1.66","25","689","128","561","0.18577648766328012"
"99","0.7","2.81","1.56","1","3.36","1.66","2","677","71","606","0.10487444608567208"
"88","0.7","2.81","1.56","1","3.36","1.66","27","655","136","519","0.20763358778625954"
"93","0.7","2.81","1.56","1","3.36","1.66","26","693","133","560","0.1919191919191919"
"99","0.7","2.81","1.56","1","3.36","1.66","3","680","73","607","0.10735294117647058"
"88","0.7","2.81","1.56","1","3.36","1.66","28","651","136","515","0.20890937019969277"
"95","0.7","2.81","1.56","1","3.36","1.66","10","666","83","583","0.12462462462462462"
"96","0.7","2.81","1.56","1","3.36","1.66","7","649","82","567","0.1263482280431433"
"98","0.7","2.81","1.56","1","3.36","1.66","3","660","75","585","0.11363636363636363"
"100","0.7","2.81","1.56","1","3.36","1.66","0","670","78","592","0.11641791044776119"
"94","0.7","2.81","1.56","1","3.36","1.66","13","657","102","555","0.1552511415525114"
"87","0.7","2.81","1.56","1","3.36","1.66","28","662","157","505","0.23716012084592145"
"91","0.7","2.81","1.56","1","3.36","1.66","21","644","110","534","0.17080745341614906"
"97","0.7","2.81","1.56","1","3.36","1.66","5","656","72","584","0.10975609756097561"
"95","0.7","2.81","1.56","1","3.36","1.66","11","662","84","578","0.1268882175226586"
"97","0.7","2.81","1.56","1","3.36","1.66","6","659","77","582","0.11684370257966616"
"83","0.7","2.81","1.56","1","3.36","1.66","28","672","138","534","0.20535714285714285"
"94","0.7","2.81","1.56","1","3.36","1.66","14","653","103","550","0.15773353751914243"
"88","0.7","2.81","1.56","1","3.36","1.66","29","647","138","509","0.2132921174652241"
"95","0.7","2.81","1.56","1","3.36","1.66","12","663","85","578","0.1282051282051282"
"93","0.7","2.81","1.56","1","3.36","1.66","27","686","135","551","0.1967930029154519"
"98","0.7","2.81","1.56","1","3.36","1.66","4","665","81","584","0.12180451127819548"
"99","0.7","2.81","1.56","1","3.36","1.66","4","680","77","603","0.11323529411764706"
"87","0.7","2.81","1.56","1","3.36","1.66","29","658","161","497","0.24468085106382978"
"100","0.7","2.81","1.56","1","3.36","1.66","1","676","81","595","0.11982248520710059"
"97","0.7","2.81","1.56","1","3.36","1.66","7","656","81","575","0.12347560975609756"
"96","0.7","2.81","1.56","1","3.36","1.66","8","660","86","574","0.1303030303030303"
"91","0.7","2.81","1.56","1","3.36","1.66","22","647","111","536","0.17156105100463678"
"94","0.7","2.81","1.56","1","3.36","1.66","15","645","106","539","0.16434108527131783"
"87","0.7","2.81","1.56","1","3.36","1.66","30","663","167","496","0.25188536953242835"
"95","0.7","2.81","1.56","1","3.36","1.66","13","659","86","573","0.13050075872534142"
"94","0.7","2.81","1.56","1","3.36","1.66","16","645","110","535","0.17054263565891473"
"91","0.7","2.81","1.56","1","3.36","1.66","23","647","116","531","0.17928902627511592"
"100","0.7","2.81","1.56","1","3.36","1.66","2","676","83","593","0.1227810650887574"
"93","0.7","2.81","1.56","1","3.36","1.66","28","694","142","552","0.20461095100864554"
"99","0.7","2.81","1.56","1","3.36","1.66","5","682","82","600","0.12023460410557185"
"91","0.7","2.81","1.56","1","3.36","1.66","24","648","124","524","0.19135802469135801"
"98","0.7","2.81","1.56","1","3.36","1.66","5","664","88","576","0.13253012048192772"
"96","0.7","2.81","1.56","1","3.36","1.66","9","665","91","574","0.1368421052631579"
"83","0.7","2.81","1.56","1","3.36","1.66","29","677","145","532","0.21418020679468242"
"94","0.7","2.81","1.56","1","3.36","1.66","17","650","117","533","0.18"
"95","0.7","2.81","1.56","1","3.36","1.66","14","666","89","577","0.13363363363363365"
"100","0.7","2.81","1.56","1","3.36","1.66","3","678","86","592","0.12684365781710916"
"97","0.7","2.81","1.56","1","3.36","1.66","8","653","85","568","0.13016845329249618"
"101","0.7","2.81","1.56","1","3.36","1.66","0","670","76","594","0.11343283582089553"
"88","0.7","2.81","1.56","1","3.36","1.66","30","641","140","501","0.21840873634945399"
"93","0.7","2.81","1.56","1","3.36","1.66","29","699","142","557","0.20314735336194564"
"95","0.7","2.81","1.56","1","3.36","1.66","15","662","91","571","0.13746223564954682"
"100","0.7","2.81","1.56","1","3.36","1.66","4","672","89","583","0.1324404761904762"
"91","0.7","2.81","1.56","1","3.36","1.66","25","645","124","521","0.19224806201550387"
"101","0.7","2.81","1.56","1","3.36","1.66","1","665","78","587","0.11729323308270677"
"98","0.7","2.81","1.56","1","3.36","1.66","6","661","90","571","0.1361573373676248"
"83","0.7","2.81","1.56","1","3.36","1.66","30","679","146","533","0.21502209131075112"
"97","0.7","2.81","1.56","1","3.36","1.66","9","645","88","557","0.13643410852713178"
"91","0.7","2.81","1.56","1","3.36","1.66","26","644","128","516","0.19875776397515527"
"95","0.7","2.81","1.56","1","3.36","1.66","16","662","94","568","0.1419939577039275"
"100","0.7","2.81","1.56","1","3.36","1.66","5","670","92","578","0.1373134328358209"
"96","0.7","2.81","1.56","1","3.36","1.66","10","674","96","578","0.142433234421365"
"94","0.7","2.81","1.56","1","3.36","1.66","18","651","118","533","0.18125960061443933"
"99","0.7","2.81","1.56","1","3.36","1.66","6","680","87","593","0.12794117647058822"
"93","0.7","2.81","1.56","1","3.36","1.66","30","695","146","549","0.21007194244604316"
"101","0.7","2.81","1.56","1","3.36","1.66","2","666","81","585","0.12162162162162163"
"91","0.7","2.81","1.56","1","3.36","1.66","27","638","133","505","0.2084639498432602"
"98","0.7","2.81","1.56","1","3.36","1.66","7","661","90","571","0.1361573373676248"
"94","0.7","2.81","1.56","1","3.36","1.66","19","656","123","533","0.1875"
"100","0.7","2.81","1.56","1","3.36","1.66","6","676","95","581","0.14053254437869822"
"91","0.7","2.81","1.56","1","3.36","1.66","28","639","135","504","0.2112676056338028"
"101","0.7","2.81","1.56","1","3.36","1.66","3","660","83","577","0.12575757575757576"
"94","0.7","2.81","1.56","1","3.36","1.66","20","647","121","526","0.18701700154559506"
"97","0.7","2.81","1.56","1","3.36","1.66","10","643","91","552","0.14152410575427682"
"99","0.7","2.81","1.56","1","3.36","1.66","7","685","94","591","0.13722627737226278"
"102","0.7","2.81","1.56","1","3.36","1.66","0","670","79","591","0.11791044776119403"
"95","0.7","2.81","1.56","1","3.36","1.66","17","664","99","565","0.14909638554216867"
"96","0.7","2.81","1.56","1","3.36","1.66","11","672","96","576","0.14285714285714285"
"98","0.7","2.81","1.56","1","3.36","1.66","8","657","91","566","0.1385083713850837"
"101","0.7","2.81","1.56","1","3.36","1.66","4","665","86","579","0.1293233082706767"
"99","0.7","2.81","1.56","1","3.36","1.66","8","682","92","590","0.1348973607038123"
"94","0.7","2.81","1.56","1","3.36","1.66","21","652","126","526","0.19325153374233128"
"100","0.7","2.81","1.56","1","3.36","1.66","7","673","98","575","0.14561664190193166"
"91","0.7","2.81","1.56","1","3.36","1.66","29","642","139","503","0.21651090342679127"
"97","0.7","2.81","1.56","1","3.36","1.66","11","643","95","548","0.14774494556765164"
"95","0.7","2.81","1.56","1","3.36","1.66","18","658","99","559","0.15045592705167174"
"102","0.7","2.81","1.56","1","3.36","1.66","1","668","82","586","0.12275449101796407"
"98","0.7","2.81","1.56","1","3.36","1.66","9","664","93","571","0.14006024096385541"
"100","0.7","2.81","1.56","1","3.36","1.66","8","674","101","573","0.14985163204747776"
"103","0.7","2.81","1.56","1","3.36","1.66","0","670","64","606","0.0955223880597015"
"104","0.7","2.81","1.56","1","3.36","1.66","0","670","59","611","0.0880597014925373"
"96","0.7","2.81","1.56","1","3.36","1.66","12","666","99","567","0.14864864864864866"
"99","0.7","2.81","1.56","1","3.36","1.66","9","690","97","593","0.14057971014492754"
"95","0.7","2.81","1.56","1","3.36","1.66","19","660","102","558","0.15454545454545454"
"97","0.7","2.81","1.56","1","3.36","1.66","12","644","101","543","0.15683229813664595"
"103","0.7","2.81","1.56","1","3.36","1.66","1","665","63","602","0.09473684210526316"
"101","0.7","2.81","1.56","1","3.36","1.66","5","662","88","574","0.13293051359516617"
"102","0.7","2.81","1.56","1","3.36","1.66","2","670","82","588","0.12238805970149254"
"99","0.7","2.81","1.56","1","3.36","1.66","10","694","99","595","0.14265129682997119"
"94","0.7","2.81","1.56","1","3.36","1.66","22","653","129","524","0.19754977029096477"
"94","0.7","2.81","1.56","1","3.36","1.66","23","655","130","525","0.1984732824427481"
"94","0.7","2.81","1.56","1","3.36","1.66","24","650","132","518","0.20307692307692307"
"98","0.7","2.81","1.56","1","3.36","1.66","10","666","96","570","0.14414414414414414"
"96","0.7","2.81","1.56","1","3.36","1.66","13","673","99","574","0.14710252600297177"
"104","0.7","2.81","1.56","1","3.36","1.66","1","661","63","598","0.09531013615733737"
"97","0.7","2.81","1.56","1","3.36","1.66","13","647","104","543","0.160741885625966"
"101","0.7","2.81","1.56","1","3.36","1.66","6","663","90","573","0.13574660633484162"
"91","0.7","2.81","1.56","1","3.36","1.66","30","644","145","499","0.2251552795031056"
"102","0.7","2.81","1.56","1","3.36","1.66","3","673","83","590","0.12332838038632987"
"99","0.7","2.81","1.56","1","3.36","1.66","11","696","106","590","0.15229885057471265"
"94","0.7","2.81","1.56","1","3.36","1.66","25","644","134","510","0.2080745341614907"
"103","0.7","2.81","1.56","1","3.36","1.66","2","655","63","592","0.09618320610687023"
"97","0.7","2.81","1.56","1","3.36","1.66","14","642","108","534","0.16822429906542055"
"104","0.7","2.81","1.56","1","3.36","1.66","2","660","66","594","0.1"
"100","0.7","2.81","1.56","1","3.36","1.66","9","675","104","571","0.15407407407407409"
"101","0.7","2.81","1.56","1","3.36","1.66","7","664","91","573","0.13704819277108435"
"94","0.7","2.81","1.56","1","3.36","1.66","26","642","133","509","0.2071651090342679"
"103","0.7","2.81","1.56","1","3.36","1.66","3","654","63","591","0.0963302752293578"
"102","0.7","2.81","1.56","1","3.36","1.66","4","672","86","586","0.12797619047619047"
"95","0.7","2.81","1.56","1","3.36","1.66","20","659","104","555","0.15781487101669195"
"96","0.7","2.81","1.56","1","3.36","1.66","14","677","102","575","0.15066469719350073"
"100","0.7","2.81","1.56","1","3.36","1.66","10","670","105","565","0.15671641791044777"
"102","0.7","2.81","1.56","1","3.36","1.66","5","667","88","579","0.13193403298350825"
"101","0.7","2.81","1.56","1","3.36","1.66","8","669","92","577","0.1375186846038864"
"104","0.7","2.81","1.56","1","3.36","1.66","3","651","67","584","0.10291858678955453"
"94","0.7","2.81","1.56","1","3.36","1.66","27","641","139","502","0.21684867394695787"
"95","0.7","2.81","1.56","1","3.36","1.66","21","654","102","552","0.1559633027522936"
"105","0.7","2.81","1.56","1","3.36","1.66","0","670","81","589","0.1208955223880597"
"98","0.7","2.81","1.56","1","3.36","1.66","11","669","100","569","0.14947683109118087"
"97","0.7","2.81","1.56","1","3.36","1.66","15","640","108","532","0.16875"
"101","0.7","2.81","1.56","1","3.36","1.66","9","669","93","576","0.13901345291479822"
"94","0.7","2.81","1.56","1","3.36","1.66","28","644","143","501","0.2220496894409938"
"99","0.7","2.81","1.56","1","3.36","1.66","12","695","107","588","0.1539568345323741"
"100","0.7","2.81","1.56","1","3.36","1.66","11","667","108","559","0.1619190404797601"
"104","0.7","2.81","1.56","1","3.36","1.66","4","651","70","581","0.10752688172043011"
