scenario,scenario_label,run,step,total_population,muslim_population,non_muslim_population,muslim_share,year
no_migration_30y,No migration counterfactual,126,14,648,57,591,0.0879629629629629,2040
no_migration_30y,No migration counterfactual,119,27,576,57,519,0.0989583333333333,2053
no_migration_30y,No migration counterfactual,123,17,667,80,587,0.1199400299850075,2043
no_migration_30y,No migration counterfactual,125,7,643,87,556,0.135303265940902,2033
no_migration_30y,No migration counterfactual,121,23,655,72,583,0.1099236641221374,2049
no_migration_30y,No migration counterfactual,122,22,612,82,530,0.1339869281045751,2048
no_migration_30y,No migration counterfactual,127,10,658,62,596,0.094224924012158,2036
no_migration_30y,No migration counterfactual,130,5,630,76,554,0.1206349206349206,2031
no_migration_30y,No migration counterfactual,129,8,680,68,612,0.1,2034
no_migration_30y,No migration counterfactual,128,10,662,64,598,0.0966767371601208,2036
no_migration_30y,No migration counterfactual,126,15,649,58,591,0.0893682588597842,2041
no_migration_30y,No migration counterfactual,119,28,579,59,520,0.1018998272884283,2054
no_migration_30y,No migration counterfactual,123,18,669,81,588,0.1210762331838565,2044
no_migration_30y,No migration counterfactual,121,24,654,73,581,0.1116207951070336,2050
no_migration_30y,No migration counterfactual,122,23,607,83,524,0.1367380560131795,2049
no_migration_30y,No migration counterfactual,125,8,645,86,559,0.1333333333333333,2034
no_migration_30y,No migration counterfactual,130,6,635,78,557,0.1228346456692913,2032
no_migration_30y,No migration counterfactual,129,9,677,67,610,0.0989660265878877,2035
no_migration_30y,No migration counterfactual,127,11,665,63,602,0.0947368421052631,2037
no_migration_30y,No migration counterfactual,119,29,577,60,517,0.1039861351819757,2055
no_migration_30y,No migration counterfactual,123,19,668,81,587,0.1212574850299401,2045
no_migration_30y,No migration counterfactual,122,24,603,82,521,0.1359867330016583,2050
no_migration_30y,No migration counterfactual,130,7,636,81,555,0.1273584905660377,2033
no_migration_30y,No migration counterfactual,125,9,648,87,561,0.1342592592592592,2035
no_migration_30y,No migration counterfactual,129,10,681,69,612,0.1013215859030837,2036
no_migration_30y,No migration counterfactual,127,12,665,63,602,0.0947368421052631,2038
no_migration_30y,No migration counterfactual,119,30,574,60,514,0.1045296167247386,2056
no_migration_30y,No migration counterfactual,123,20,670,85,585,0.126865671641791,2046
no_migration_30y,No migration counterfactual,122,25,602,82,520,0.1362126245847176,2051
no_migration_30y,No migration counterfactual,130,8,635,79,556,0.1244094488188976,2034
no_migration_30y,No migration counterfactual,125,10,649,88,561,0.135593220338983,2036
no_migration_30y,No migration counterfactual,127,13,667,63,604,0.0944527736131934,2039
no_migration_30y,No migration counterfactual,129,11,677,69,608,0.1019202363367799,2037
no_migration_30y,No migration counterfactual,123,21,666,86,580,0.1291291291291291,2047
no_migration_30y,No migration counterfactual,122,26,597,82,515,0.1373534338358459,2052
no_migration_30y,No migration counterfactual,130,9,633,80,553,0.1263823064770932,2035
no_migration_30y,No migration counterfactual,125,11,647,89,558,0.1375579598145286,2037
no_migration_30y,No migration counterfactual,129,12,676,68,608,0.1005917159763313,2038
no_migration_30y,No migration counterfactual,122,27,591,83,508,0.1404399323181049,2053
no_migration_30y,No migration counterfactual,123,22,662,87,575,0.1314199395770392,2048
no_migration_30y,No migration counterfactual,127,14,663,62,601,0.0935143288084464,2040
no_migration_30y,No migration counterfactual,126,16,645,58,587,0.089922480620155,2042
no_migration_30y,No migration counterfactual,129,13,677,67,610,0.0989660265878877,2039
no_migration_30y,No migration counterfactual,131,1,668,69,599,0.1032934131736526,2027
no_migration_30y,No migration counterfactual,122,28,590,83,507,0.1406779661016949,2054
no_migration_30y,No migration counterfactual,130,10,630,81,549,0.1285714285714285,2036
no_migration_30y,No migration counterfactual,125,12,647,89,558,0.1375579598145286,2038
no_migration_30y,No migration counterfactual,121,25,650,73,577,0.1123076923076923,2051
no_migration_30y,No migration counterfactual,128,11,654,63,591,0.0963302752293578,2037
no_migration_30y,No migration counterfactual,127,15,664,63,601,0.0948795180722891,2041
no_migration_30y,No migration counterfactual,123,23,655,87,568,0.132824427480916,2049
no_migration_30y,No migration counterfactual,122,29,583,83,500,0.1423670668953688,2055
no_migration_30y,No migration counterfactual,132,0,670,63,607,0.0940298507462686,2026
no_migration_30y,No migration counterfactual,126,17,637,57,580,0.0894819466248037,2043
no_migration_30y,No migration counterfactual,129,14,675,66,609,0.0977777777777777,2040
no_migration_30y,No migration counterfactual,131,2,665,67,598,0.1007518796992481,2028
no_migration_30y,No migration counterfactual,130,11,626,81,545,0.1293929712460063,2037
no_migration_30y,No migration counterfactual,122,30,579,83,496,0.1433506044905008,2056
no_migration_30y,No migration counterfactual,128,12,652,63,589,0.0966257668711656,2038
no_migration_30y,No migration counterfactual,121,26,646,72,574,0.1114551083591331,2052
no_migration_30y,No migration counterfactual,125,13,640,86,554,0.134375,2039
no_migration_30y,No migration counterfactual,126,18,636,56,580,0.0880503144654088,2044
no_migration_30y,No migration counterfactual,132,1,665,63,602,0.0947368421052631,2027
no_migration_30y,No migration counterfactual,129,15,673,69,604,0.1025260029717682,2041
no_migration_30y,No migration counterfactual,130,12,625,82,543,0.1312,2038
no_migration_30y,No migration counterfactual,123,24,651,86,565,0.1321044546850998,2050
no_migration_30y,No migration counterfactual,127,16,669,65,604,0.0971599402092675,2042
no_migration_30y,No migration counterfactual,131,3,661,67,594,0.1013615733736762,2029
no_migration_30y,No migration counterfactual,126,19,631,56,575,0.0887480190174326,2045
no_migration_30y,No migration counterfactual,125,14,636,85,551,0.1336477987421383,2040
no_migration_30y,No migration counterfactual,121,27,644,74,570,0.1149068322981366,2053
no_migration_30y,No migration counterfactual,129,16,677,69,608,0.1019202363367799,2042
no_migration_30y,No migration counterfactual,123,25,650,85,565,0.1307692307692307,2051
no_migration_30y,No migration counterfactual,132,2,662,65,597,0.0981873111782477,2028
no_migration_30y,No migration counterfactual,130,13,624,81,543,0.1298076923076923,2039
no_migration_30y,No migration counterfactual,127,17,670,66,604,0.0985074626865671,2043
no_migration_30y,No migration counterfactual,128,13,650,66,584,0.1015384615384615,2039
no_migration_30y,No migration counterfactual,124,16,657,71,586,0.1080669710806697,2042
no_migration_30y,No migration counterfactual,133,0,670,63,607,0.0940298507462686,2026
no_migration_30y,No migration counterfactual,131,4,648,65,583,0.1003086419753086,2030
no_migration_30y,No migration counterfactual,123,26,645,85,560,0.1317829457364341,2052
no_migration_30y,No migration counterfactual,125,15,637,85,552,0.1334379905808477,2041
no_migration_30y,No migration counterfactual,121,28,646,75,571,0.1160990712074303,2054
no_migration_30y,No migration counterfactual,130,14,629,82,547,0.1303656597774244,2040
no_migration_30y,No migration counterfactual,132,3,657,66,591,0.1004566210045662,2029
no_migration_30y,No migration counterfactual,129,17,675,67,608,0.0992592592592592,2043
no_migration_30y,No migration counterfactual,126,20,629,56,573,0.0890302066772655,2046
no_migration_30y,No migration counterfactual,128,14,643,65,578,0.1010886469673405,2040
no_migration_30y,No migration counterfactual,127,18,669,66,603,0.0986547085201793,2044
no_migration_30y,No migration counterfactual,123,27,643,84,559,0.1306376360808709,2053
no_migration_30y,No migration counterfactual,130,15,625,84,541,0.1344,2041
no_migration_30y,No migration counterfactual,132,4,653,68,585,0.1041347626339969,2030
no_migration_30y,No migration counterfactual,131,5,648,64,584,0.0987654320987654,2031
no_migration_30y,No migration counterfactual,129,18,669,68,601,0.1016442451420029,2044
no_migration_30y,No migration counterfactual,133,1,659,62,597,0.094081942336874,2027
no_migration_30y,No migration counterfactual,124,17,655,72,583,0.1099236641221374,2043
no_migration_30y,No migration counterfactual,123,28,641,83,558,0.1294851794071763,2054
no_migration_30y,No migration counterfactual,121,29,653,76,577,0.116385911179173,2055
no_migration_30y,No migration counterfactual,126,21,621,57,564,0.0917874396135265,2047
no_migration_30y,No migration counterfactual,128,15,641,65,576,0.1014040561622464,2041
no_migration_30y,No migration counterfactual,132,5,650,70,580,0.1076923076923077,2031
no_migration_30y,No migration counterfactual,127,19,662,64,598,0.0966767371601208,2045
no_migration_30y,No migration counterfactual,125,16,635,85,550,0.1338582677165354,2042
no_migration_30y,No migration counterfactual,130,16,631,85,546,0.1347068145800317,2042
no_migration_30y,No migration counterfactual,129,19,663,67,596,0.1010558069381598,2045
no_migration_30y,No migration counterfactual,123,29,638,82,556,0.128526645768025,2055
no_migration_30y,No migration counterfactual,132,6,653,70,583,0.1071975497702909,2032
no_migration_30y,No migration counterfactual,131,6,646,64,582,0.0990712074303405,2032
no_migration_30y,No migration counterfactual,126,22,621,56,565,0.0901771336553945,2048
no_migration_30y,No migration counterfactual,128,16,634,64,570,0.1009463722397476,2042
no_migration_30y,No migration counterfactual,121,30,655,77,578,0.1175572519083969,2056
no_migration_30y,No migration counterfactual,124,18,642,72,570,0.1121495327102803,2044
no_migration_30y,No migration counterfactual,133,2,642,61,581,0.0950155763239875,2028
no_migration_30y,No migration counterfactual,129,20,660,68,592,0.103030303030303,2046
no_migration_30y,No migration counterfactual,127,20,664,62,602,0.0933734939759036,2046
no_migration_30y,No migration counterfactual,123,30,637,83,554,0.130298273155416,2056
no_migration_30y,No migration counterfactual,130,17,631,85,546,0.1347068145800317,2043
no_migration_30y,No migration counterfactual,125,17,637,87,550,0.1365777080062794,2043
no_migration_30y,No migration counterfactual,126,23,624,58,566,0.0929487179487179,2049
no_migration_30y,No migration counterfactual,132,7,647,69,578,0.106646058732612,2033
no_migration_30y,No migration counterfactual,128,17,632,63,569,0.0996835443037974,2043
no_migration_30y,No migration counterfactual,133,3,642,62,580,0.0965732087227414,2029
no_migration_30y,No migration counterfactual,131,7,646,64,582,0.0990712074303405,2033
no_migration_30y,No migration counterfactual,124,19,644,72,572,0.1118012422360248,2045
no_migration_30y,No migration counterfactual,129,21,657,67,590,0.1019786910197869,2047
no_migration_30y,No migration counterfactual,130,18,633,86,547,0.1358609794628752,2044
no_migration_30y,No migration counterfactual,126,24,623,58,565,0.0930979133226324,2050
no_migration_30y,No migration counterfactual,128,18,632,61,571,0.0965189873417721,2044
no_migration_30y,No migration counterfactual,125,18,635,87,548,0.137007874015748,2044
no_migration_30y,No migration counterfactual,133,4,647,63,584,0.0973724884080371,2030
no_migration_30y,No migration counterfactual,124,20,648,74,574,0.1141975308641975,2046
no_migration_30y,No migration counterfactual,126,25,622,58,564,0.0932475884244373,2051
no_migration_30y,No migration counterfactual,127,21,671,61,610,0.0909090909090909,2047
no_migration_30y,No migration counterfactual,134,0,670,60,610,0.0895522388059701,2026
no_migration_30y,No migration counterfactual,130,19,631,87,544,0.1378763866877971,2045
no_migration_30y,No migration counterfactual,132,8,643,69,574,0.1073094867807153,2034
no_migration_30y,No migration counterfactual,131,8,646,63,583,0.0975232198142414,2034
no_migration_30y,No migration counterfactual,126,26,621,55,566,0.0885668276972624,2052
no_migration_30y,No migration counterfactual,129,22,649,68,581,0.1047765793528505,2048
no_migration_30y,No migration counterfactual,128,19,627,64,563,0.1020733652312599,2045
no_migration_30y,No migration counterfactual,133,5,634,61,573,0.0962145110410094,2031
no_migration_30y,No migration counterfactual,135,0,670,74,596,0.1104477611940298,2026
no_migration_30y,No migration counterfactual,124,21,642,74,568,0.1152647975077881,2047
no_migration_30y,No migration counterfactual,134,1,667,59,608,0.088455772113943,2027
no_migration_30y,No migration counterfactual,125,19,625,86,539,0.1376,2045
no_migration_30y,No migration counterfactual,130,20,631,87,544,0.1378763866877971,2046
no_migration_30y,No migration counterfactual,132,9,643,71,572,0.1104199066874028,2035
no_migration_30y,No migration counterfactual,126,27,620,56,564,0.0903225806451612,2053
no_migration_30y,No migration counterfactual,127,22,665,62,603,0.0932330827067669,2048
no_migration_30y,No migration counterfactual,131,9,639,63,576,0.0985915492957746,2035
no_migration_30y,No migration counterfactual,129,23,646,67,579,0.1037151702786377,2049
no_migration_30y,No migration counterfactual,128,20,614,63,551,0.1026058631921824,2046
no_migration_30y,No migration counterfactual,133,6,631,60,571,0.0950871632329635,2032
no_migration_30y,No migration counterfactual,135,1,663,77,586,0.1161387631975867,2027
no_migration_30y,No migration counterfactual,130,21,632,88,544,0.1392405063291139,2047
no_migration_30y,No migration counterfactual,129,24,643,67,576,0.104199066874028,2050
no_migration_30y,No migration counterfactual,126,28,618,56,562,0.0906148867313915,2054
